"id","address","description","material","name","officehour","photo","process","since","tel","project","lat","lang","no","goods","business","category","before_name","gu","idx","instagramKeyword"
2064,"창경궁로7길9","무대조명,특수조명,케이스주문제작","조명,특수조명,케이스","햇빛조명","-","-","-","-","2274-9897","-","551994.661802 ","199770.639910 ","-","-","-","조명","-","중구","2064","햇빛조명"
2062,"청계천로159","Harness","하네스,전자부품,커넥터","해운전자","-","-","-","-","02-2274-3233","-","552189.323500 ","199573.739100 ","-","전기/전자","판매","-","-","종로구","2062","해운전자"
2061,"청계천로159","Harness","하네스,전자부품,커넥터","해운전자","-","-","-","-","02-2274-3233","-","552189.323500 ","199573.739100 ","-","전기/전자","판매","-","-","종로구","2061","해운전자"
2060,"창경궁로53","회사내부사인,인포메이션간판,안내판,주물간판,전시장내부사인,문자스카시,LED간판","간판","해오름SIGN상미","-","-","스카시","-","010-3113-6990,010-3787-2040","-","551956.967450 ","199806.428247 ","-","-","판매","가공","해오름사인","중구","2060","해오름SIGN상미"
2059,"창경궁로5다길14","-","-","해양정밀","-","-","-","-","010-2517-9649,010-5894-4625","-","552001.3078","199697.5702","-","판매","가공","해양정밀","-","중구","2059","해양정밀"
2058,"창경궁로5다길14","-","-","해양정밀","-","-","-","-","010-2517-9649,010-5894-4625","-","-","-","-","-","판매","가공","-","중구","2058","해양정밀"
1164,"청계천로159","PVC","PVC,바퀴,고무,파이프캡","아세아박킹","-","-","-","-","02-2278-7196","-","552152.998200 ","199595.312500 ","-","고무","제조/판매","-","-","종로구","1164","아세아박킹"
1165,"청계천로159","-","-","아세아전기(창고)","-","-","-","-","-","-","552220.7454","199568.1123","-","-","-","-","-","종로구","1165","아세아전기"
1166,"청계천로168","수중펌프,순환펌프,스텐펌프,브로와,DC모터펌프,오일기어펌프,진공펌프,특수모터펌프판매수리,모터수리,급수펌프,배수펌프","펌프,순환펌프,수중펌프,모터펌프,진공펌프,배수펌프","아세아특수펌프","-","-","-","-","2279-5888,2277-4638","-","-","-","-","-","판매","자재","-","중구","1166","아세아특수펌프"
2057,"청계천로159","수입밥통수리","밥솥","해성전기","-","-","-","-","02-2273-0130","-","552235.583600 ","199587.434200 ","-","전기/전자","수리","-","-","종로구","2057","해성전기"
1198,"청계천로160","-","-","알파음향","-","-","-","-","02-2278-0494","-","552045.6656","199593.687","-","음향","판매","-","-","중구","1198","알파음향"
1195,"을지로157","IO보드","IO보드,게임기,지폐인식기,컴퓨터주변기기","알앤비(R&B)","-","-","-","-","02-2275-6744","-","551963.110900 ","199605.257700 ","-","컴퓨터","개발/판매","-","-","중구","1195","알앤비(R&B)"
1196,"청계천로159","통신자재","통신장비","알에프케이","-","-","-","-","02-2269-9992","-","552227.605500 ","199590.213300 ","-","통신","판매","-","-","종로구","1196","알에프케이"
1197,"청계천로194","전구","전구,조명","알츠조명","-","-","-","-","02-2268-9997","-","552048.437100 ","199595.904500 ","-","조명","판매","-","-","중구","1197","알츠조명"
1194,"충무로62-1","아크릴특수가공,실크인쇄,BOX가공전문,조명카바","아크릴,BOX","안양아크릴","-","-","인쇄","-","2268-7263","-","-","-","-","-","판매","가공","한양아크릴","중구","1194","안양아크릴"
1193,"을지로157","가죽","가죽,미술작품,금속제작물","안방","-","-","-","-","010-2725-0602","-","551925.816100 ","199594.898300 ","-","문화","기타","-","-","중구","1193","안방"
1192,"청계천로159","냉장고","냉장고,에어컨","안국전자","-","-","-","-","02-2275-7422","-","552183.774800 ","199568.476300 ","-","가전","판매","-","-","종로구","1192","안국전자"
1188,"을지로157","미디어아티스트백남준작품관리및유지보수","-","아트마스타","-","-","예술활동","-","010-9151-6498","-","551947.234200 ","199593.777900 ","-","문화/영상/전자","개발/수리/기타","-","-","중구","1188","아트마스타"
1189,"을지로157","미디어아티스트백남준작품관리및유지보수","-","아트마스타","-","-","예술활동","-","010-9151-6498","-","551947.234200 ","199593.777900 ","-","문화/영상/전자","개발/수리/기타","-","-","중구","1189","아트마스타"
1190,"을지로157","디자인상품","디자인상품,아트상품","아트센터이다","-","-","-","-","02-3143-4360","-","551952.761400 ","199590.984500 ","-","문화","판매","-","-","중구","1190","아트센터이다"
1184,"청계천로159","돔라이트","돔라이트,컴퓨터주변기기","아톰전자","-","-","-","-","02-2279-2732","-","552217.179000 ","199570.724800 ","-","컴퓨터","판매","-","-","종로구","1184","아톰전자"
1185,"청계천로159","조명기구","조명","아트룩스","-","-","-","-","02-2274-0821","-","552151.194400 ","199593.946800 ","-","조명","판매","-","-","종로구","1185","아트룩스"
1186,"청계천로159","조명기구","조명","아트룩스","-","-","-","-","02-2274-0821","-","552151.194400 ","199593.946800 ","-","조명","판매","-","-","종로구","1186","아트룩스"
1176,"청계천로180","조명기구","조명,특수조명","아카데미조명","-","-","-","-","02-2274-2020","-","552070.461300 ","199583.239100 ","-","조명","판매","-","-","중구","1176","아카데미조명"
1179,"을지로157","-","-","아케이트전자","-","-","-","-","-","-","551951.8245","199591.7446","-","-","-","-","-","중구","1179","아케이트전자"
1180,"을지로157","-","-","아케이트전자","-","-","-","-","-","-","551948.7328","199591.9623","-","-","-","-","-","중구","1180","아케이트전자"
1181,"을지로157","-","-","아케이트전자","-","-","-","-","-","-","551942.9127","199600.2781","-","-","-","-","-","중구","1181","아케이트전자"
1182,"청계천로360","과학교구","과학교구,소품","아톰사이언스","-","-","-","-","02-2275-9911","-","-","-","-","교육","개발/판매","-","-","중구","1182","아톰사이언스"
1183,"청계천로159","돔라이트","돔라이트,컴퓨터주변기기","아톰전자","-","-","-","-","02-2279-2732","-","552217.179000 ","199570.724800 ","-","컴퓨터","판매","-","-","종로구","1183","아톰전자"
1173,"청계천로163","조명기구","조명,특수조명","아카데미조명","-","-","-","-","02-2274-2020","-","552070.461300 ","199583.239100 ","-","조명","판매","-","-","중구","1173","아카데미조명"
1174,"청계천로178","조명기구","조명,특수조명","아카데미조명","-","-","-","-","02-2274-2020","-","552070.461300 ","199583.239100 ","-","조명","판매","-","-","중구","1174","아카데미조명"
1175,"청계천로179","조명기구","조명,특수조명","아카데미조명","-","-","-","-","02-2274-2020","-","552070.461300 ","199583.239100 ","-","조명","판매","-","-","중구","1175","아카데미조명"
1172,"청계천로162","조명기구","조명,특수조명","아카데미조명","-","-","-","-","02-2274-2020","-","552070.461300 ","199583.239100 ","-","조명","판매","-","-","중구","1172","아카데미조명"
1171,"청계천로159","LED","LED,SMPS","아주전자","-","-","-","-","02-2264-2454","-","552180.897400 ","199572.490000 ","-","조명","판매","-","-","종로구","1171","아주전자"
1170,"청계천로234","모니터","모니터","아이큐전자","-","-","-","-","02-2274-4358","-","552035.641000 ","199596.146800 ","-","컴퓨터","수리","-","-","중구","1170","아이큐전자"
1167,"청계천로159","-","-","아세아DB","-","-","-","-","010-4375-1507","-","552168.1543","199592.431","-","-","-","-","-","종로구","1167","아세아DB"
1168,"종로26길22","고미(LED,FND),DSC(씨미스타)대리점","-","아이디어전자","-","-","-","-","2266-3478,2277-3478","-","-","-","-","-","-","전기전자","-","종로구","1168","아이디어전자"
1162,"청계천로159","PA앰프","앰프,노래방기기,마이크,스피커,앰프","아세아미디어","-","-","-","-","02-2267-8603","-","552156.047500 ","199576.354600 ","-","음향","판매","-","-","종로구","1162","아세아미디어"
1161,"돈화문로2길20","AC,DC,고속감속모타,특수모타","모터","아세아모타","-","-","-","-","2272-3051","-","-","-","-","-","-","전기전자","-","종로구","1161","아세아모타"
1163,"청계천로159","PA앰프","앰프,노래방기기,마이크,스피커,앰프","아세아미디어","-","-","-","-","02-2267-8603","-","552156.047500 ","199576.354600 ","-","음향","판매","-","-","종로구","1163","아세아미디어"
1160,"을지로157","공간/전시디자인","-","아몬드스튜디오","-","-","디자인","-","070-7760-1217","-","-","-","-","문화","개발","-","-","중구","1160","아몬드스튜디오"
1159,"을지로157","-","-","아림통상","-","-","-","-","-","-","552019.42","199586.8326","-","-","-","-","-","중구","1159","아림통상"
1158,"청계천로159","IC등전자부품","전자부품","아름전자","-","-","-","-","02-2265-4128","-","552206.025100 ","199588.580200 ","-","전기/전자","판매","-","-","종로구","1158","아름전자"
1147,"청계천로159","의료기기","의료기기,전자기기","썬문전자","-","-","-","-","02-2272-5072","-","552191.906100 ","199582.203900 ","-","전기/전자","개발/판매","-","-","종로구","1147","썬문전자"
1145,"청계천로159","-","-","십삼우회","-","-","-","-","-","-","552235.3022","199585.1425","-","-","-","-","-","종로구","1145","십삼우회"
1146,"을지로157","LED","LED,LED조명,조명부품","쌤라이트","-","-","-","-","02-2261-2090","-","551948.971000 ","199594.623600 ","-","조명","판매","-","-","중구","1146","쌤라이트"
1144,"청계천로159","앰프","앰프,진공관","실바웰드오디오연구소","-","-","-","-","010-3306-0186","-","552193.550900 ","199570.010800 ","-","음향","개발","-","-","종로구","1144","실바웰드오디오연구소"
1142,"-","각종조명기구","조명","신흥전기","-","-","-","-","265-3501","-","-","-","-","-","-","조명","-","-","1142","신흥전기"
1143,"청계천로159","앰프","앰프,진공관","실바웰드오디오연구소","-","-","-","-","010-3306-0186","-","552193.550900 ","199570.010800 ","-","음향","개발","-","-","종로구","1143","실바웰드오디오연구소"
1136,"돈화문로2길25-6","SUS,알미늄,철기성BOX,배전,분전BOX제작","SUS,알루미늄,BOX,FIBOX","신화판금","-","-","-","-","2273-4417","-","-","-","-","-","판매","자재","-","종로구","1136","신화판금"
1141,"청계천로198","농/축산업용선풍기","선풍기,덕트자재,송풍기,환풍기","신흥상사","-","-","-","-","02-2265-0421","-","-","-","-","기계","판매","-","-","중구","1141","신흥상사"
1140,"창경궁로5길6","미싱판,다리도소매,밴드나이프","미싱,미싱부속","신흥산업사직매점","-","-","-","-","2275-8224,2267-2556","-","-","-","-","-","-","기타","-","중구","1140","신흥산업사직매점"
1139,"종로170","-","-","신흥귀금속","-","-","-","-","-","-","552318.9723","199690.0027","-","-","-","기타","-","종로구","1139","신흥귀금속"
1138,"종로170","-","-","신흥귀금속","-","-","-","-","-","-","-","-","-","-","-","기타","-","종로구","1138","신흥귀금속"
1137,"창경궁로5나길13","고물수집","-","신흥고물상","-","-","-","-","011-9718-2795","-","-","-","-","-","-","기타","-","중구","1137","신흥고물상"
1135,"청계천로218","게임기","게임기","신화전자","-","-","-","-","010-7140-2996","-","552056.592900 ","199581.280600 ","-","오락기","판매","-","-","중구","1135","신화전자"
1134,"청계천로217","게임기","게임기","신화전자","-","-","-","-","010-7140-2996","-","552056.592900 ","199581.280600 ","-","오락기","판매","-","-","중구","1134","신화전자"
1133,"청계천로159","-","-","신화전기","-","-","-","-","-","-","552223.3842","199566.17","-","전기","-","-","-","종로구","1133","신화전기"
1131,"청계천로159","CD","CD,DVD,비디오","신한미디어","-","-","-","-","02-2263-2969","-","552144.296000 ","199576.846600 ","-","기타","기타","-","-","종로구","1131","신한미디어"
1132,"을지로157","모터밸브","밸브,자동제어기기","신한열기","-","-","-","-","02-2266-1966","-","552001.636600 ","199589.689300 ","-","기계","판매","-","-","중구","1132","신한열기"
1130,"종로22길15","유량센서,유수감지기,슬레노이드벨브,풍압스위치,압력스위치","유량센서,솔레노이드밸브,풍압스위치,압력스위치","신한메카트로닉스","-","-","-","-","2267-5913","-","-","-","-","-","판매","공구","-","종로구","1130","신한메카트로닉스"
1129,"을지로157","특수기계판매","특수기계","신풍전자","-","-","-","-","02-2268-5369","-","551936.319800 ","199600.825400 ","-","전기/전자","판매","-","-","중구","1129","신풍전자"
1128,"창경궁로5길21","스텐,레이져","스테인리스","신진철강","-","-","-","-","2275-0188","-","-","-","-","-","판매","가공","-","중구","1128","신진철강"
1127,"창경궁로5길21","스텐,레이져","스테인리스","신진철강","-","-","-","-","2275-0188","-","-","-","-","-","판매","가공","-","중구","1127","신진철강"
1126,"청계천로159","-","-","신진종합상사(창고)","-","-","-","-","-","-","552171.2872","199575.5707","-","-","-","-","-","종로구","1126","신진종합상사"
1125,"청계천로159","각종필터류","필터,난방기,정수기","신진종합상사","-","-","-","-","02-2272-7171","-","552170.527600 ","199573.530700 ","-","가전","판매","-","-","종로구","1125","신진종합상사"
1124,"청계천로159","각종필터류","필터,냉방기,정수기","신진종합상사","-","-","-","-","02-2272-7171","-","552170.527600 ","199573.530700 ","-","가전","판매","-","-","종로구","1124","신진종합상사"
1123,"을지로15길18","-","-","신진정밀조각","-","-","-","-","2273-7811,2273-7818","-","551973.3931","199430.4352","-","-","판매","가공","-","중구","1123","신진정밀조각"
1122,"을지로15길18","-","-","신진정밀조각","-","-","-","-","2273-7811,2273-7818","-","-","-","-","-","판매","가공","-","중구","1122","신진정밀조각"
1120,"-","-","-","신진정공","-","-","-","-","010-4214-1433","-","-","-","-","-","-","기타","-","-","1120","신진정공"
1121,"-","-","-","신진정공","-","-","-","-","010-4214-1433","-","-","-","-","-","-","기타","-","-","1121","신진정공"
965,"돈화문로2길38","접착제,전자케미약품,각종테이프","접착제,화공약품,테이프","세영테이프상사","-","-","-","-","2265-5684,0335","-","-","-","-","-","-","기타","-","종로구","965","세영테이프상사"
968,"청계천로164","절삭,측정,전동,에어,용접공구도매전문","각종공구,정밀측정공구,전동공구,에어공구,용접공구","세운공구","-","-","-","-","2268-1351","-","-","-","-","-","판매","공구","-","종로구","968","세운공구"
999,"청계천로354","LED","LED,LED바,조광기","세운LED","-","-","-","-","010-9955-0111","-","-","-","-","조명","판매","-","-","중구","999","세운LED"
1000,"청계천로165","CCTV","CCTV,무전기","세웅통신","-","-","-","-","02-2268-4637","-","552060.893100 ","199584.135700 ","-","통신","판매","-","-","중구","1000","세웅통신"
1001,"청계천로181","CCTV","CCTV,무전기","세웅통신","-","-","-","-","02-2268-4637","-","552060.893100 ","199584.135700 ","-","통신","판매","-","-","중구","1001","세웅통신"
1002,"돈화문로4길30","석영가공,유리기구,PYREX","유리","세원과학","-","-","-","-","2265-3890","-","-","-","-","-","판매","가공","-","종로구","1002","세원과학"
1003,"청계천로159","step모터외","모터","세원모타","-","-","-","-","02-2274-5213","-","552239.496100 ","199562.541800 ","-","전기/전자","판매","-","-","종로구","1003","세원모타"
1119,"청계천로159","-","-","신진전자(창고)","-","-","-","-","-","-","552208.3559","199581.0245","-","-","-","-","-","종로구","1119","신진전자"
39,"-","LED특수조명,도매/소매,SMPS,LED투광기,PCBBAR","LED,LED조명,조명,LED투광등,PCB","(주)스퀘어텍","-","-","-","-","581-2417","-","-","-","-","-","-","조명","폐업","-","39","스퀘어텍"
1118,"청계천로159","-","-","신진전자(창고)","-","-","-","-","-","-","552164.7323","199576.2792","-","-","-","-","-","종로구","1118","신진전자"
1117,"청계천로159","-","-","신진전자(창고)","-","-","-","-","-","-","552213.8912","199570.9738","-","-","-","-","-","종로구","1117","신진전자"
1116,"청계천로159","-","-","신진전자(창고)","-","-","-","-","-","-","552217.1684","199570.6202","-","-","-","-","-","종로구","1116","신진전자"
49,"을지로171-1","위상도기,타일","도기,타일","(주)우일상사","-","-","-","-","2265-7171,2275-5404~5,2279-7737","-","-","-","-","-","-","기타","-","중구","49","우일상사"
50,"충무로72","전동공구","전동공구","(주)이레툴,계양전동공구","-","-","-","-","2264-5121,2269-5121","-","-","-","-","-","판매","공구","-","중구","50","이레툴,계양전동공구"
51,"종로22길6","FLUKE","전자계측기","(주)이원계측기","-","-","-","-","2277-0338","-","-","-","-","-","판매","공구","-","종로구","51","이원계측기"
52,"창경궁로5가길27-3","각종케이블","케이블","(주)제이케이블","-","-","-","-","2263-5544","-","-","-","-","-","-","전기전자","-","중구","52","제이케이블"
53,"돈화문로4길26","공업기기","공업기기","(주)파카코리아","-","-","-","-","2265-4544","-","-","-","-","-","-","기계/에너지","-","종로구","53","파카코리아"
54,"돈화문로2길6-1","한국하니웰특약점,현대차단기,인버터,차단기,개폐기,ACB,VCB,VCS","인버터,차단기,개폐기","(주)한영넉스","-","-","-","-","2273-6997,2273-6990","-","-","-","-","-","판매","공구","(주)한국콘트롤상사","종로구","54","한영넉스"
55,"종로144","방진,방수콘넥터,전기전자공구","방수커넥터(방수콘넥터)","(주)한영전기상사","-","-","-","-","2273-3013","-","-","-","-","-","-","전기전자","-","종로구","55","한영전기상사"
56,"청계천로159","전자부품","전자부품","(주)한인이앤지","-","-","-","-","02-2273-1608","-","-","-","-","전기/전자","판매","-","-","종로구","56","한인이앤지"
57,"청계천로163","각종전기재료도산매","전기자재","(주)화성전업사","-","-","-","-","2273-4704,2276-0878","-","-","-","-","-","-","전기전자","-","종로구","57","화성전업사"
58,"창경궁로67-11","PCB,BAR,SMPS,등기구및램프도매","PCB,조명","#LEDSHOP","-","-","-","-","010-8635-4321","-","-","-","-","조명","판매","조명","-","중구","58","LEDSHOP"
133,"청계천로237","게임기","게임기,LED,LED조명,게임기","고전자","-","-","-","-","02-2279-7050","-","-","-","-","오락기","판매","-","-","중구","133","고전자"
134,"청계천로160","-","-","골드제이","-","-","-","-","02-2261-4650","-","552027.8697","199604.4901","-","-","-","-","-","중구","134","골드제이"
135,"청계천로283","VR등","VR기기,미술작품","공간극","-","-","전시","-","-","-","-","-","-","문화","기타","-","-","중구","135","공간극"
136,"을지로19길19","LED제작시공,SMPS,투광기,라인바","LED,LED조명,LED바","공간LED조명","-","-","-","-","2277-9767,010-3032-4724","-","-","-","-","-","-","조명","-","중구","136","공간LED조명"
137,"청계천로180-2","공구의모든것","각종공구","공구바다","-","-","-","-","2272-9460","-","-","-","-","-","판매","공구","-","중구","137","공구바다"
138,"-","청소기,장작패기,확대경,공구가방,에어공구,엔진,전동공구등3/4층전시장","청소기,에어공구,전동공구","공구백화점","-","-","-","-","-","-","-","-","-","-","판매","공구","-","-","138","공구백화점"
139,"을지로157","가운","의류,영상장비","공신가운","-","-","-","-","02-2265-0095","-","-","-","-","기타","기타","-","-","중구","139","공신가운"
140,"청계천로160","-","-","공실","-","-","-","-","-","-","552071.0846","199585.3786","-","-","-","-","-","중구","140","공실"
141,"청계천로160","-","-","공실","-","-","-","-","-","-","552060.3129","199580.57","-","-","-","-","-","중구","141","공실"
142,"청계천로160","-","-","공실","-","-","-","-","-","-","552052.0117","199591.3237","-","-","-","-","-","중구","142","공실"
143,"을지로157","-","-","공실","-","-","-","-","-","-","552004.4923","199586.7371","-","-","-","-","-","중구","143","공실"
144,"을지로157","-","-","공실","-","-","-","-","-","-","551949.5604","199606.5274","-","-","-","-","-","중구","144","공실"
145,"을지로157","음향기기","음향기기","공일전자","-","-","-","-","010-2405-6858","-","551989.303300 ","199601.452900 ","-","음향","판매","-","-","중구","145","공일전자"
146,"창경궁로5길28","SK-5연마봉,쾌삭강S4C,미환봉,미육각,미사각,탄소강,완전자동절단톱","연마봉,마환봉,마육각(미육각),마사각(미사각),탄소강","광남철강","-","-","-","-","267-4334,269-9582","-","-","-","-","-","판매","자재","-","중구","146","광남철강"
1113,"창경궁로5다길5-1","신주잔넬,스텐잔넬,갈바잔넬,통신주,고무스카시(EVA),알미늄쟌넬,두랄무민가공,LED채널용모듈판매","갈바잔넬,신주잔넬,알루미늄잔넬(알미늄쟌넬),LED,LED조명","신진쟌넬","-","-","-","-","2273-6472","-","-","-","-","-","판매","가공","-","중구","1113","신진쟌넬"
1112,"창경궁로5길21","파이프,앵글,H빔,벤딩","파이프","신진벤딩","-","-","-","-","2275-0188","-","-","-","-","-","판매","가공","신진철강","중구","1112","신진벤딩"
1111,"을지로157","-","-","신직업연구소","-","-","-","-","-","-","551922.5325","199613.7533","-","기타","기타","-","-","중구","1111","신직업연구소"
1110,"종로26길14-1","전자공구","전자공구","신전상회","-","-","-","-","2274-5265","-","-","-","-","-","판매","공구","-","종로구","1110","신전상회"
1109,"청계천로159","음향기기","음향기기","신일전자","-","-","-","-","02-2266-6187","-","552189.427500 ","199590.001200 ","-","음향","판매","-","-","종로구","1109","신일전자"
1108,"창경궁로83-1","전기자재,배선기구,형광등,전자안정기","전기자재,배선기구,안정기","신일전업사","-","-","-","-","2272-1012~2","-","-","-","-","-","-","전기전자","-","종로구","1108","신일전업사"
1107,"창경궁로5길12","PVC가공,아크릴판촉물,아크릴가공,아크릴BOX,레이저가공,학생작품,특수가공,실크인쇄","아크릴,아크릴박스,PVC","신일아크릴","-","-","레이저가공,CNC,인쇄","-","2267-7688,2265-0674","-","-","-","-","-","판매","가공","-","중구","1107","신일아크릴"
1106,"청계천로159","항공기관련","항공기기","신일상사","-","-","-","-","010-4365-4163","-","552234.622800 ","199578.188500 ","-","기타","기타","-","-","종로구","1106","신일상사"
1105,"-","볼트,너트","볼트,너트","신일볼트","-","-","-","-","2269-6192","-","-","-","-","-","판매","자재","-","-","1105","신일볼트"
1104,"창경궁로5길32","프레스,절곡,금형제작,알곤용접,케이스,밀링,선반","각종케이스","신응공업사","-","-","프레스,절곡,선반밀링,아르곤용접,금형","-","2265-6479,272-9278","-","-","-","-","-","판매","가공","신용공업사","중구","1104","신응공업사"
1103,"을지로15길26","선반,밀링,용접,철구조물,각종후레임,인테리어물","인테리어제품,인테리어집기,프레임","신웅정밀","-","-","선반밀링,용접","-","2277-2866","-","-","-","-","-","판매","가공","-","중구","1103","신웅정밀"
1004,"청계천로155","납판,납유리,긴노,후락스,은납,땜납,PB-FREESOLDER","납판,은납,납","세원상사","-","-","-","-","2279-0078","-","-","-","-","-","판매","자재","-","종로구","1004","세원상사"
1005,"청계천로159","음향기기","음향기기,자동제어기기","세원워크샵","-","-","-","-","010-6267-5014","-","552161.455100 ","199576.633400 ","-","전자/음향","수리","-","-","종로구","1005","세원워크샵"
1094,"청계천로159","비철금속","비철금속,전자부품","신암상사","-","-","-","-","02-2275-0861","-","552202.858000 ","199591.334300 ","-","전기/전자","판매","-","-","종로구","1094","신암상사"
1095,"을지로157","냉난방기","냉방기","신영상사","-","-","-","-","02-2275-2547","-","551937.219200 ","199610.204700 ","-","가전","판매","-","-","중구","1095","신영상사"
1096,"을지로157","냉난방기","난방기","신영상사","-","-","-","-","02-2275-2547","-","551937.219200 ","199610.204700 ","-","가전","판매","-","-","중구","1096","신영상사"
1097,"창경궁로5길34-22","각종기계제작,알곤용접,구조물제작","-","신용기계","-","-","아르곤용접","-","2271-1606","-","-","-","-","-","판매","가공","-","중구","1097","신용기계"
1102,"청계천로160","-","-","신우특수건설(주)","-","-","-","-","-","-","552050.5978","199583.6388","-","-","-","-","-","중구","1102","신우특수건설"
1101,"청계천로159","-","-","신우상사(창고)","-","-","-","-","-","-","552182.1381","199583.8533","-","-","-","-","-","종로구","1101","신우상사"
1100,"청계천로159","-","-","신우상사(창고)","-","-","-","-","-","-","552203.4382","199566.3547","-","-","-","-","-","종로구","1100","신우상사"
1099,"청계천로159","실링","실링,전자레인지","신우상사","-","-","-","-","02-2267-6709","-","552187.973100 ","199571.648400 ","-","가전","판매","-","-","종로구","1099","신우상사"
1098,"청계천로159","실링","실링,전자레인지","신우상사","-","-","-","-","02-2267-6709","-","552187.973100 ","199571.648400 ","-","가전","판매","-","-","종로구","1098","신우상사"
1093,"청계천로193","음향기기","음향기기","신안전자","-","-","-","-","02-2264-0300","-","552055.001000 ","199595.289400 ","-","음향","판매","-","-","중구","1093","신안전자"
1092,"청계천로192","음향기기","음향기기","신안전자","-","-","-","-","02-2264-0300","-","552055.001000 ","199595.289400 ","-","음향","판매","-","-","중구","1092","신안전자"
1091,"돈화문로2길28","마그넷트,인버터,부레카,PLC","각종자석","신신전기(주)","-","-","-","-","2266-2121","-","-","-","-","-","-","전기전자","-","종로구","1091","신신전기"
955,"을지로157","각종신고대행","-","세무사김길성사무실","-","-","세무","-","02-2272-4233","-","551942.237900 ","199610.743200 ","-","기타","기타","-","-","중구","955","세무사김길성사무실"
945,"청계천로159","CCTV","CCTV,방송장비","세광이엔씨","-","-","전기공사","-","-","-","552157.965400 ","199573.795400 ","-","통신","판매","-","-","종로구","945","세광이엔씨"
946,"청계천로160","-","-","세기전자","-","-","-","-","010-5275-8769","-","552034.9333","199588.7662","-","-","-","-","-","중구","946","세기전자"
947,"을지로157","-","-","세동모니터","-","-","-","-","02-2266-7345","-","552011.1944","199587.6012","-","컴퓨터","수리","-","-","중구","947","세동모니터"
948,"돈화문로2길35","LED,간판","LED,LED조명,간판","세동시스템","-","-","-","-","2265-5769","-","-","-","-","-","-","조명","세동LED","종로구","948","세동시스템"
1090,"청계천로300","음향기기","음향기기","신세계전자","-","-","-","-","-","-","-","-","-","음향","판매","-","-","중구","1090","신세계전자"
1089,"창경궁로5가길9","보이라,프레스,수제제작전문","-","신세계미싱","-","-","프레스","-","2267-0471","-","-","-","-","-","-","기타","-","중구","1089","신세계미싱"
868,"을지로17길26","방전가공,철인,금박,명판,산업제품조각","명판","서울정밀조각","-","-","금박,조각","-","2274-1984","-","-","-","-","-","판매","가공","-","중구","868","서울정밀조각"
248,"을지로157","오락기","게임기","나이스","-","-","-","-","02-2269-9116","-","552009.694100 ","199606.097300 ","-","오락기","판매","-","-","중구","248","나이스"
249,"청계천로254","자동문","자동문","나이스전자","-","-","-","-","010-5267-4680","-","-","-","-","전기/전자","판매","-","-","중구","249","나이스전자"
250,"청계천로160","-","-","나이스전자","-","-","-","-","010-5268-4680","-","552061.8871","199588.8779","-","-","-","-","-","중구","250","나이스전자"
251,"청계천로159","전자부품","전자부품","나인전자","-","-","-","-","02-2279-9601","-","-","-","-","전기/전자","판매","-","-","종로구","251","나인전자"
252,"청계천로159","전자부품","전자부품","나인전자","-","-","-","-","02-2279-9601","-","-","-","-","전기/전자","판매","-","-","종로구","252","나인전자"
253,"돈화문로12-1","GASREGULATOR,GROWN,HARRIS,FLOW-METER(M.F.C.),DWYER,KOFLOC,SUSTUBE,FITTING,VALVE,GAS&VACUUM장비제작","밸브,SUS튜브(SUSTUBE),유량계","나인테크","-","-","-","-","-","-","-","-","-","-","-","전기전자","-","종로구","253","나인테크"
1023,"청계천로159","각종전자부품","전자부품,전원공급장치","소망전자","-","-","-","-","02-2279-5617","-","552219.200200 ","199589.228100 ","-","전기/전자","판매","-","-","종로구","1023","소망전자"
1018,"청계천로159","전자부품","전자부품","세화테크","-","-","-","-","02-2266-0962","-","552203.901600 ","199585.084000 ","-","전기/전자","판매","-","-","종로구","1018","세화테크"
881,"창경궁로55-1","인테리어필름,윈도우시트,PVC연질경질,PCPET,매트제작,카페트,인조잔디,데코타일,강화마루,온돌마루,도배,장판,바닥재","강화마루,바닥재,마루바닥재,타일,인조잔디","서한상사","-","-","-","-","2268-6164","-","-","-","-","-","-","기타","-","중구","881","서한상사"
871,"을지로19길24","기계제작,부품가공,기어제작,자동제어,제작수리","자동제어기기,기어","서일ENG","-","-","-","-","2264-7788","-","-","-","-","-","판매","가공","-","중구","871","서일ENG"
1088,"청계천로181","-","-","신세계조명전시장","-","-","-","-","2265-2664~5","-","552171.8233","199794.7883","-","-","-","조명","신세계조명상사","종로구","1088","신세계조명전시장"
1087,"청계천로181","-","-","신세계조명전시장","-","-","-","-","2265-2664~5","-","-","-","-","-","-","조명","신세계조명상사","종로구","1087","신세계조명전시장"
1083,"-","프레스단조전문","-","신성기업사","-","-","프레스,단조","-","-","-","-","-","-","-","판매","가공","-","-","1083","신성기업사"
1084,"돈화문로4길26","명판조각,실크인쇄,부식","명판","신성컴퓨터조각","-","-","조각,인쇄,부식","-","2272-1673","-","-","-","-","-","판매","가공","-","종로구","1084","신성컴퓨터조각"
1086,"을지로157","냉난방기","난방기,히터,제습기,환풍기","신성톨페도","-","-","-","-","02-2267-4571","-","551970.038700 ","199607.129600 ","-","가전","판매","-","-","중구","1086","신성톨페도"
1085,"을지로157","냉난방기","냉방기,히터,제습기,환풍기","신성톨페도","-","-","-","-","02-2267-4571","-","551970.038700 ","199607.129600 ","-","가전","판매","-","-","중구","1085","신성톨페도"
649,"을지로157","조명기기","조명","미래조명","-","-","-","-","02-2274-8509","-","551926.880400 ","199607.295200 ","-","조명","판매","-","-","중구","649","미래조명"
